ID_OP;ID_Operador;ID_Ocorrencia;ID_Recurso;DataHoraInicial;DataHoraFinal;QtdeProduzida;QtdeRefugada
41929;1390;51;PE-04;13/05/2020 10:30:00;13/05/2020 10:45:21;0;0
41929;477;61;PE-04;13/05/2020 10:45:00;13/05/2020 10:50:36;0;0
41929;1390;;PE-04;13/05/2020 10:50:00;13/05/2020 11:25:22;199;0
41925;1475;;PF-03;13/05/2020 07:00:00;13/05/2020 07:40:31;79;0
41924;1390;51;PE-06;13/05/2020 07:40:00;13/05/2020 08:00:38;0;0
41924;1467;61;PE-06;13/05/2020 08:00:00;13/05/2020 08:05:17;0;0
41924;1390;;PE-06;13/05/2020 08:05:00;13/05/2020 09:55:32;529;0
41297;1383;51;PF-09;13/05/2020 09:00:00;13/05/2020 09:55:16;0;0
41297;477;61;PF-09;13/05/2020 09:55:00;13/05/2020 10:05:44;0;0
41297;1383;;PF-09;13/05/2020 10:05:00;13/05/2020 12:00:44;126;0
42033;1383;;PF-09;13/05/2020 07:00:00;13/05/2020 07:50:33;86;0
42089;1466;51;PF-04;13/05/2020 10:05:00;13/05/2020 10:30:33;0;0
42089;477;61;PF-04;13/05/2020 10:30:00;13/05/2020 10:35:45;0;0
42089;1466;;PF-04;13/05/2020 10:35:00;13/05/2020 11:30:49;102;0
41138;1432;51;PF-05;13/05/2020 07:30:00;13/05/2020 08:05:50;0;0
41138;477;61;PF-05;13/05/2020 08:05:00;13/05/2020 08:10:48;0;0
41139;1428;;sc;13/05/2020 07:00:00;13/05/2020 09:00:24;900;0
41138;1432;;PF-05;13/05/2020 08:10:00;13/05/2020 12:00:53;900;0
42045;1475;51;PF-03;13/05/2020 08:00:00;13/05/2020 08:25:50;0;0
42045;1467;61;PF-03;13/05/2020 08:25:00;13/05/2020 08:30:32;0;0
42046;1338;;sc;13/05/2020 07:00:00;13/05/2020 07:30:10;675;0
42045;1475;;PF-03;13/05/2020 08:30:00;13/05/2020 12:00:49;675;0
41139;1428;;sc;13/05/2020 08:50:00;13/05/2020 10:05:32;372;0
41139;1428;;sc;13/05/2020 10:30:00;13/05/2020 12:00:53;496;0
41139;1428;;sc;13/05/2020 13:00:00;13/05/2020 14:10:54;474;0
41923;9;5;TB;13/05/2020 13:00:00;13/05/2020 14:30:36;529;13
41131;1457;;PH-02;13/05/2020 08:05:00;13/05/2020 12:00:54;700;0
41131;1457;;PH-02;13/05/2020 13:00:00;13/05/2020 14:30:54;410;0
42081;529;51;FB;13/05/2020 13:00:00;13/05/2020 14:30:30;0;0
42081;529;;FB;13/05/2020 14:30:00;13/05/2020 16:40:15;136;0
42105;713;;SA-01;13/05/2020 08:39:00;13/05/2020 09:00:53;155;0
42104;1466;51;PF-03;13/05/2020 11:40:00;13/05/2020 12:00:17;0;0
42104;1467;61;PF-03;13/05/2020 13:00:00;13/05/2020 13:05:19;0;0
42104;1466;;PF-03;13/05/2020 13:05:00;13/05/2020 14:00:41;155;0
42103;1390;51;PE-04;13/05/2020 13:20:00;13/05/2020 13:35:34;0;0
42103;1467;61;PE-04;13/05/2020 13:35:00;13/05/2020 13:40:23;0;0
42103;1390;;PE-04;13/05/2020 13:40:00;13/05/2020 14:15:41;155;0
42088;1390;51;PE-04;13/05/2020 14:45:00;13/05/2020 15:00:22;0;0
42088;1467;61;PE-04;13/05/2020 15:00:00;13/05/2020 15:05:21;0;0
42088;1390;;PE-04;13/05/2020 15:05:00;13/05/2020 15:25:41;102;0
41928;9;;TB;13/05/2020 15:40:00;13/05/2020 16:00:45;200;0
42102;9;;TB;13/05/2020 16:00:00;13/05/2020 16:15:32;155;0
41823;1291;51;PE-10;14/05/2020 14:00:00;14/05/2020 14:10:54;0;0
41823;477;61;PE-10;14/05/2020 14:10:00;14/05/2020 14:12:29;0;0
41823;1291;;PE-10;14/05/2020 14:12:00;14/05/2020 16:30:44;1080;0
42045;1475;4;PF-03;14/05/2020 07:00:00;14/05/2020 09:50:18;511;1
42044;1291;51;PE-10;14/05/2020 08:00:00;14/05/2020 08:15:15;0;0
42044;477;61;PE-10;14/05/2020 08:15:00;14/05/2020 08:17:16;0;0
42044;1291;;PE-10;14/05/2020 08:17:00;14/05/2020 11:25:47;1405;0
42043;9;;TB;14/05/2020 15:20:00;14/05/2020 16:00:28;1926;0
41954;1390;51;PE-04;14/05/2020 08:10:00;14/05/2020 08:25:21;0;0
41954;1467;61;PE-04;14/05/2020 08:25:00;14/05/2020 08:30:16;0;0
41954;1390;;PE-04;14/05/2020 08:30:00;14/05/2020 09:00:22;93;0
41953;9;;TB;14/05/2020 12:20:00;14/05/2020 12:32:22;93;0
41945;1383;51;PF-09;14/05/2020 13:00:00;14/05/2020 13:45:31;0;0
41945;477;61;PF-09;14/05/2020 13:45:00;14/05/2020 13:50:19;0;0
41945;1383;;PF-09;14/05/2020 13:50:00;14/05/2020 14:55:24;157;0
41944;1389;51;PH-02;14/05/2020 13:40:00;14/05/2020 14:05:14;0;0
41944;1467;61;PH-02;14/05/2020 14:05:00;14/05/2020 14:10:48;0;0
41944;1389;;PH-02;14/05/2020 15:00:00;14/05/2020 15:35:50;157;0
42051;1390;;PE-04;14/05/2020 07:00:00;14/05/2020 07:40:28;147;0
42050;9;;TB;14/05/2020 10:10:00;14/05/2020 10:55:27;168;0
42050;9;;TB;14/05/2020 10:55:00;14/05/2020 11:05:11;47;0
42110;1338;51;SA-01;14/05/2020 11:30:32;14/05/2020 11:55:53;0;0
42110;477;61;SA-01;14/05/2020 11:55:00;14/05/2020 11:57:13;0;0
41521;1338;;SA-01;14/05/2020 14:00:00;14/05/2020 14:30:27;215;0
42152;477;61;PF-09;14/05/2020 15:35:00;14/05/2020 15:40:20;0;0
42152;1383;4;PF-09;14/05/2020 15:40:00;14/05/2020 16:20:28;86;4
41500;1432;51;PF-10;14/05/2020 07:00:00;14/05/2020 08:20:11;0;0
41500;1467;61;PF-10;14/05/2020 08:20:00;14/05/2020 08:25:10;0;0
41500;1432;;PF-10;14/05/2020 08:25:00;14/05/2020 12:00:22;220;0
41500;1432;;PF-10;14/05/2020 13:00:00;14/05/2020 17:00:28;240;0
42059;1383;51;PF-09;14/05/2020 07:00:00;14/05/2020 07:50:52;0;0
42060;1338;;SA-02;14/05/2020 07:00:00;14/05/2020 08:00:32;239;0
42059;477;61;PF-09;14/05/2020 07:50:00;14/05/2020 07:55:41;0;0
42058;1390;51;PE-04;14/05/2020 09:35:00;14/05/2020 09:50:35;0;0
42058;477;61;PE-04;14/05/2020 09:50:00;14/05/2020 09:55:36;0;0
42059;1383;;PF-09;14/05/2020 07:55:00;14/05/2020 12:00:46;569;0
42058;1390;;PE-04;14/05/2020 09:55:00;14/05/2020 12:00:37;410;0
42058;1390;;PE-04;14/05/2020 13:00:00;14/05/2020 13:35:35;159;0
41825;1338;;SA-01;14/05/2020 07:00:00;14/05/2020 09:00:20;1900;0
41825;1338;;SA-01;14/05/2020 15:00:00;14/05/2020 16:00:10;800;0
41824;1475;51;PF-03;14/05/2020 10:30:00;14/05/2020 11:05:49;0;0
41824;1467;61;PF-03;14/05/2020 11:05:00;14/05/2020 11:10:47;0;0
41824;1475;;PF-03;14/05/2020 13:00:00;14/05/2020 17:00:29;970;0
41824;1475;;PF-03;14/05/2020 11:10:00;14/05/2020 12:00:50;235;0
42165;1389;;PH-01;14/05/2020 09:05:00;14/05/2020 11:35:44;412;0
42165;1389;;PH-01;14/05/2020 07:00:00;14/05/2020 07:35:27;95;0
42002;1457;51;PH-02;14/05/2020 10:40:00;14/05/2020 11:35:32;0;0
42002;477;61;PH-02;14/05/2020 11:35:00;14/05/2020 11:40:32;0;0
42002;1457;;PH-02;14/05/2020 13:00:00;14/05/2020 13:40:46;52;0
42002;1457;;PH-02;14/05/2020 11:45:00;14/05/2020 12:00:44;30;0
42094;1481;51;PF-01;14/05/2020 07:00:00;14/05/2020 08:20:30;0;0
42094;1481;32;PF-01;14/05/2020 08:20:00;14/05/2020 08:50:22;0;0
42094;477;61;PF-01;14/05/2020 08:50:00;14/05/2020 08:55:49;0;0
42094;1481;9;PF-01;14/05/2020 10:20:00;14/05/2020 11:25:38;262;2
42094;1481;21;PF-01;14/05/2020 10:05:00;14/05/2020 10:20:19;0;0
42094;1481;;PF-01;14/05/2020 08:55:00;14/05/2020 10:05:54;248;0
42093;1390;51;PE-04;14/05/2020 15:20:00;14/05/2020 15:35:49;0;0
42093;1467;61;PE-04;14/05/2020 15:35:00;14/05/2020 15:40:22;0;0
42093;1390;;PE-04;14/05/2020 15:40:00;14/05/2020 17:00:28;408;0
41832;1338;;SA-02;14/05/2020 09:07:00;14/05/2020 10:00:24;517;0
41831;1466;51;PF-05;14/05/2020 11:00:00;14/05/2020 11:40:10;0;0
41831;477;61;PF-05;14/05/2020 11:40:00;14/05/2020 11:45:31;0;0
41831;1466;;PF-05;14/05/2020 11:45:00;14/05/2020 12:00:24;17;0
41831;1466;9;PF-05;14/05/2020 13:00:00;14/05/2020 15:25:15;500;4
41830;1390;51;PE-11;14/05/2020 14:40:00;14/05/2020 15:00:24;0;0
41830;1467;61;PE-11;14/05/2020 15:00:00;14/05/2020 15:05:23;0;0
41830;1457;;PE-11;14/05/2020 15:05:00;14/05/2020 17:00:21;330;0
41865;1466;51;PF-05;14/05/2020 15:25:00;14/05/2020 16:15:29;0;0
41865;477;61;PF-05;14/05/2020 16:15:00;14/05/2020 16:20:52;0;0
41865;1466;;PF-05;14/05/2020 16:20:00;14/05/2020 16:50:21;63;0
42099;477;51;PF-01;14/05/2020 11:25:00;14/05/2020 11:30:32;0;0
42100;1338;;SA-01;14/05/2020 11:07:00;14/05/2020 11:30:26;524;0
42099;1481;;PF-01;14/05/2020 11:30:00;14/05/2020 11:45:11;41;0
42099;1481;9;PF-01;14/05/2020 13:35:00;14/05/2020 15:10:36;407;2
42099;1481;32;PF-01;14/05/2020 11:45:00;14/05/2020 12:00:28;0;0
42099;1481;32;PF-01;14/05/2020 13:20:00;14/05/2020 13:35:37;0;0
42099;1481;;PF-01;14/05/2020 13:00:00;14/05/2020 13:20:39;76;0
42164;642;;CU-02;14/05/2020 07:00:00;14/05/2020 11:00:52;104;0
42163;642;51;CU-02;14/05/2020 11:00:00;14/05/2020 12:00:34;0;0
42163;1467;61;CU-02;14/05/2020 13:00:00;14/05/2020 13:05:31;0;0
42163;642;;CU-02;14/05/2020 13:05:00;14/05/2020 15:00:41;104;0
42161;642;51;CU-02;14/05/2020 11:00:00;14/05/2020 12:00:13;0;0
42161;1467;61;CU-02;14/05/2020 13:00:00;14/05/2020 13:05:47;0;0
42161;642;;CU-02;14/05/2020 13:05:00;14/05/2020 15:00:21;104;0
42122;1467;61;CNC-03;14/05/2020 07:00:00;14/05/2020 07:05:42;0;0
42122;1428;;CNC-03;14/05/2020 07:10:00;14/05/2020 12:00:28;150;0
42122;1428;;CNC-03;14/05/2020 13:00:00;14/05/2020 17:00:52;128;0
42120;1467;61;FB;14/05/2020 07:45:00;14/05/2020 07:50:34;0;0
42120;529;;FB;14/05/2020 08:00:00;14/05/2020 12:00:37;130;0
42120;529;;FB;14/05/2020 13:00:00;14/05/2020 17:00:21;120;0
41502;1338;51;SA-02;14/05/2020 07:00:00;14/05/2020 07:05:16;0;0
41502;477;61;SA-02;14/05/2020 07:05:00;14/05/2020 07:07:50;0;0
41502;1338;;SA-02;14/05/2020 07:07:00;14/05/2020 10:00:12;518;0
42100;1338;51;SA-01;14/05/2020 11:00:00;14/05/2020 11:05:39;0;0
42100;477;61;SA-01;14/05/2020 11:05:00;14/05/2020 11:07:15;0;0
42109;1481;22;PF-01;14/05/2020 15:10:00;14/05/2020 15:30:30;0;0
42110;1338;;SA-01;14/05/2020 11:37:00;14/05/2020 11:50:31;208;0
42109;1481;51;PF-01;14/05/2020 15:30:00;14/05/2020 16:00:33;0;0
42109;477;61;PF-01;14/05/2020 16:00:00;14/05/2020 16:05:31;0;0
42109;1481;;PF-01;14/05/2020 16:05:00;14/05/2020 17:00:35;208;0
42095;1338;;SA-01;14/05/2020 10:00:00;14/05/2020 10:25:14;270;0
41832;1338;51;SA-02;14/05/2020 09:00:00;14/05/2020 09:05:34;0;0
41832;477;61;SA-02;14/05/2020 09:05:00;14/05/2020 09:07:39;0;0
41997;1457;51;PH-02;14/05/2020 09:20:00;15/05/2020 03:50:03;0;0
41997;477;61;PH-02;14/05/2020 10:05:00;15/05/2020 04:52:32;0;0
42070;1338;51;SA-02;14/05/2020 11:00:00;14/05/2020 11:05:33;0;0
42070;477;61;SA-02;14/05/2020 11:05:00;14/05/2020 11:07:28;0;0
41997;1457;;PH-02;14/05/2020 10:07:00;15/05/2020 04:35:28;49;0
42070;1338;;SA-02;14/05/2020 11:07:00;14/05/2020 11:30:32;164;0
42069;1383;51;PF-09;14/05/2020 16:20:00;14/05/2020 16:50:31;0;0
42069;477;61;PF-09;14/05/2020 16:50:00;14/05/2020 16:55:33;0;0
42070;1338;;SA-02;14/05/2020 11:30:00;14/05/2020 11:40:50;21;0
42069;1383;;PF-09;14/05/2020 07:00:00;14/05/2020 21:54:59;170;0
42069;1383;;PF-09;14/05/2020 16:55:00;14/05/2020 17:00:49;15;0
41138;1466;;PF-05;14/05/2020 07:00:00;14/05/2020 07:20:40;38;0
41138;1466;32;PF-05;14/05/2020 07:20:00;14/05/2020 07:50:40;0;0
41138;1466;21;PF-05;14/05/2020 10:25:00;14/05/2020 10:40:35;0;0
41138;1466;;PF-05;14/05/2020 07:50:00;14/05/2020 10:25:37;534;0
41138;1466;;PF-05;14/05/2020 10:40:00;14/05/2020 11:00:15;46;0
41499;1432;;PF-10;15/05/2020 13:00:00;15/05/2020 16:00:52;130;0
41824;1475;;PF-03;15/05/2020 13:00:00;15/05/2020 16:00:48;730;0
42064;1466;51;PF-01;15/05/2020 14:30:00;15/05/2020 15:00:13;0;0
42064;477;61;PF-01;15/05/2020 15:00:00;15/05/2020 15:10:44;0;0
42064;1466;;PF-01;15/05/2020 15:10:00;15/05/2020 16:00:35;258;0
41823;1291;;PE-10;15/05/2020 09:00:00;15/05/2020 12:00:53;1140;0
41823;1291;;PE-10;15/05/2020 14:40:00;15/05/2020 16:00:31;600;0
42164;642;;CU-02;15/05/2020 07:00:00;15/05/2020 11:00:24;108;0
42164;642;;CU-02;15/05/2020 13:00:00;15/05/2020 15:00:30;50;0
42149;642;51;CNC-03;15/05/2020 11:00:00;15/05/2020 12:00:39;0;0
42149;1467;61;CNC-03;15/05/2020 13:00:00;15/05/2020 13:05:45;0;0
42149;1486;;CNC-03;15/05/2020 13:15:00;15/05/2020 15:30:14;50;0
42148;642;51;CNC-03;15/05/2020 11:00:00;15/05/2020 12:00:35;0;0
42148;1467;61;CNC-03;15/05/2020 13:00:00;15/05/2020 13:05:42;0;0
42148;1486;;CNC-03;15/05/2020 13:15:00;15/05/2020 15:30:21;50;0
41943;9;;TB;15/05/2020 07:25:00;15/05/2020 07:50:50;157;0
42152;1383;51;PF-09;15/05/2020 08:10:00;15/05/2020 08:35:10;0;0
42152;1467;61;PF-09;15/05/2020 08:35:00;15/05/2020 08:40:31;0;0
42057;9;;TB;15/05/2020 07:00:00;15/05/2020 09:00:49;569;0
42153;954;;sc;15/05/2020 07:00:00;15/05/2020 08:00:51;26;0
42152;1383;;PF-09;15/05/2020 08:40:00;15/05/2020 08:45:26;26;0
42093;1390;;PE-04;15/05/2020 07:20:00;15/05/2020 07:35:10;100;0
41830;1457;;PE-11;15/05/2020 07:00:00;15/05/2020 08:00:32;183;0
41865;1466;51;PF-04;15/05/2020 07:00:00;15/05/2020 07:20:43;0;0
41865;477;61;PF-04;15/05/2020 07:20:00;15/05/2020 07:25:17;0;0
41865;1466;;PF-04;15/05/2020 07:25:00;15/05/2020 08:00:16;44;0
41864;1291;51;PE-04;15/05/2020 07:15:00;15/05/2020 07:25:28;0;0
41864;477;61;PE-04;15/05/2020 07:25:00;15/05/2020 07:27:30;0;0
41864;1389;51;PH-01;15/05/2020 07:20:00;15/05/2020 07:45:44;0;0
41864;477;61;PH-01;15/05/2020 07:45:00;15/05/2020 07:50:51;0;0
41864;1291;;PE-04;15/05/2020 07:27:00;15/05/2020 07:50:10;189;0
41864;1389;;PH-01;15/05/2020 08:00:00;15/05/2020 08:45:27;132;0
42098;1467;61;PE-10;15/05/2020 07:40:00;15/05/2020 07:45:52;0;0
42098;1390;;PE-10;15/05/2020 07:45:00;15/05/2020 08:50:30;522;0
41863;9;;TB;15/05/2020 10:00:00;15/05/2020 10:15:25;320;0
42122;1428;9;CNC-03;15/05/2020 07:00:00;15/05/2020 07:45:12;32;2
42121;1428;;CNC-03;15/05/2020 07:00:00;15/05/2020 07:45:46;30;0
42120;529;;FB;15/05/2020 07:00:00;15/05/2020 10:00:45;58;0
41249;1338;;SA-02;15/05/2020 10:00:00;15/05/2020 10:25:54;88;0
41225;1338;;SA-02;15/05/2020 09:00:00;15/05/2020 09:30:17;126;0
42150;9;;TB;15/05/2020 11:30:00;15/05/2020 12:00:14;106;0
42108;1390;51;PE-04;15/05/2020 09:35:00;15/05/2020 09:50:25;0;0
42108;1467;61;PE-04;15/05/2020 09:50:00;15/05/2020 09:55:55;0;0
42108;1390;;PE-04;15/05/2020 09:55:00;15/05/2020 10:30:33;208;0
42068;1389;51;PH-02;15/05/2020 09:15:00;15/05/2020 09:45:17;0;0
42068;1467;61;PH-02;15/05/2020 09:45:00;15/05/2020 09:50:55;0;0
42068;1389;;PH-02;15/05/2020 09:50:00;15/05/2020 11:00:46;185;0
41499;1432;51;PF-10;15/05/2020 08:30:00;15/05/2020 09:30:29;0;0
41499;477;61;PF-10;15/05/2020 09:30:00;15/05/2020 09:40:45;0;0
41499;1432;;PF-10;15/05/2020 09:40:00;15/05/2020 12:00:37;120;0
41248;1383;22;PF-09;15/05/2020 11:40:00;15/05/2020 11:50:19;0;0
41248;1383;51;PF-09;15/05/2020 11:30:00;15/05/2020 11:40:30;0;0
41248;477;61;PF-09;15/05/2020 11:50:00;15/05/2020 11:55:40;0;0
41248;1383;;PF-09;15/05/2020 11:55:00;15/05/2020 12:00:22;10;0
41500;1432;32;PF-10;15/05/2020 07:00:00;15/05/2020 07:30:47;0;0
41500;1432;;PF-10;15/05/2020 07:30:00;15/05/2020 08:30:14;60;0
42092;9;;TB;15/05/2020 10:45:00;15/05/2020 11:35:16;508;0
42097;9;;TB;15/05/2020 10:45:00;15/05/2020 11:30:24;522;0
41807;1466;4;PF-01;15/05/2020 13:00:00;15/05/2020 14:20:28;231;3
41824;1475;;PF-03;15/05/2020 07:00:00;15/05/2020 12:00:34;1250;0
41807;1466;;PF-01;15/05/2020 14:20:00;15/05/2020 14:30:23;35;0
41807;1466;51;PF-01;15/05/2020 08:00:00;15/05/2020 08:35:20;0;0
41807;1467;61;PF-01;15/05/2020 08:35:00;15/05/2020 08:40:34;0;0
41807;1466;;PF-01;15/05/2020 08:40:00;15/05/2020 12:00:12;887;0
41805;1467;61;PE-05;15/05/2020 10:20:00;15/05/2020 10:25:10;0;0
41805;1457;;PE-05;15/05/2020 13:00:00;15/05/2020 14:55:35;577;0
41805;1457;;PE-05;15/05/2020 10:25:00;15/05/2020 12:00:18;572;0
42107;9;;TB;15/05/2020 13:00:00;15/05/2020 13:20:39;208;0
41225;1338;;SA-02;15/05/2020 09:00:00;15/05/2020 09:30:28;13;0
41224;1383;22;PF-09;15/05/2020 08:55:00;15/05/2020 09:55:28;0;0
41224;1383;51;PF-09;15/05/2020 08:45:00;15/05/2020 08:55:39;0;0
41224;477;;PF-09;15/05/2020 09:55:00;15/05/2020 11:15:39;139;0
41223;477;61;PE-04;15/05/2020 11:20:00;15/05/2020 11:25:54;0;0
41223;1390;;PE-04;15/05/2020 11:05:00;15/05/2020 11:20:14;139;0
42001;9;;TB;15/05/2020 13:53:00;15/05/2020 14:10:38;82;0
41829;9;;TB;15/05/2020 13:00:00;15/05/2020 14:25:43;513;0
41296;1291;;PE-04;15/05/2020 14:30:00;15/05/2020 14:50:26;124;0
42023;1383;51;PF-09;15/05/2020 13:50:00;15/05/2020 14:40:34;0;0
42023;477;61;PF-09;15/05/2020 14:40:00;15/05/2020 14:55:17;0;0
42023;1383;;PF-09;15/05/2020 14:55:00;15/05/2020 15:50:25;84;0
41498;1457;51;PH-01;15/05/2020 11:00:00;15/05/2020 11:50:17;0;0
41498;477;61;PH-01;15/05/2020 11:50:00;15/05/2020 11:55:10;0;0
41498;1389;;PH-01;15/05/2020 13:00:00;15/05/2020 16:00:11;100;0
42082;9;;TB;15/05/2020 14:20:00;15/05/2020 15:00:12;628;0
42080;529;51;FB;15/05/2020 13:00:00;15/05/2020 13:55:37;0;0
42080;1467;61;FB;15/05/2020 13:55:00;15/05/2020 14:00:11;0;0
42080;529;;FB;15/05/2020 14:00:00;15/05/2020 16:00:28;268;0
41136;1291;51;PE-04;15/05/2020 14:50:00;15/05/2020 15:05:40;0;0
41136;477;61;PE-04;15/05/2020 15:05:00;15/05/2020 15:10:44;0;0
41136;1457;;PE-04;15/05/2020 15:10:00;15/05/2020 16:00:54;335;0
41807;1383;;;18/05/2020 15:00:00;18/05/2020 17:00:48;630;0
41801;1432;51;PF-07;18/05/2020 15:50:00;18/05/2020 16:20:21;0;0
41801;477;61;PF-07;18/05/2020 16:20:00;18/05/2020 16:25:12;0;0
41801;1432;;PF-07;18/05/2020 16:25:00;18/05/2020 17:00:53;130;0
42164;642;;CU-02;18/05/2020 13:00:00;18/05/2020 17:00:27;100;0
41824;1475;22;;18/05/2020 13:00:00;18/05/2020 13:40:34;0;0
41824;1475;1;PF-03;18/05/2020 13:40:00;18/05/2020 16:30:39;702;2
41823;1291;;PE-10;18/05/2020 14:00:00;18/05/2020 15:40:25;700;0
41814;1338;51;SA-01;18/05/2020 15:00:00;18/05/2020 15:05:28;0;0
41814;477;61;SA-01;18/05/2020 15:05:00;18/05/2020 15:07:18;0;0
41814;1338;;SA-01;18/05/2020 15:07:00;18/05/2020 17:00:32;2040;0
42147;529;51;FB;18/05/2020 13:00:00;18/05/2020 13:25:15;0;0
42147;1467;61;FB;18/05/2020 13:25:00;18/05/2020 13:30:17;0;0
42147;1486;;FB;18/05/2020 13:30:00;18/05/2020 16:00:14;109;0
41822;1389;;TB;18/05/2020 09:00:00;18/05/2020 09:30:17;980;0
41805;1457;;PE-05;18/05/2020 15:55:00;18/05/2020 17:00:15;420;0
41499;1432;;PF-10;18/05/2020 08:30:00;18/05/2020 11:50:27;150;0
41499;1432;1;PF-10;18/05/2020 13:00:00;18/05/2020 15:30:44;120;12
41499;1432;31;PF-10;18/05/2020 07:00:00;18/05/2020 08:30:35;0;0
41824;1475;;PF-03;18/05/2020 06:56:58;18/05/2020 11:50:18;1210;0
42064;1383;4;PF-01;18/05/2020 07:00:00;18/05/2020 08:15:38;252;5
42149;1486;;CNC-03;18/05/2020 07:10:00;18/05/2020 09:40:19;59;0
42148;1486;;CNC-03;18/05/2020 07:10:00;18/05/2020 09:40:41;59;0
42163;642;;CU-02;18/05/2020 07:00:00;18/05/2020 10:15:39;158;0
42161;642;;CU-02;18/05/2020 07:00:00;18/05/2020 10:15:16;158;0
41823;1291;;PE-10;18/05/2020 07:00:00;18/05/2020 11:30:46;1400;0
41520;1466;51;PF-11;18/05/2020 07:10:00;18/05/2020 07:45:48;0;0
41520;1467;61;PF-11;18/05/2020 07:45:00;18/05/2020 07:55:33;0;0
41521;1338;;SA-02;18/05/2020 07:20:00;18/05/2020 07:30:39;22;0
41519;1390;51;PE-06;18/05/2020 09:20:00;18/05/2020 09:40:19;0;0
41520;1466;;PF-11;18/05/2020 07:55:00;18/05/2020 09:20:54;237;0
41519;477;61;PE-06;18/05/2020 09:40:00;18/05/2020 09:45:51;0;0
41519;1390;;PE-06;18/05/2020 09:45:00;18/05/2020 11:50:16;237;0
41498;1390;;PH-01;18/05/2020 07:00:00;18/05/2020 08:45:35;100;0
41498;1390;;PH-01;18/05/2020 13:00:00;18/05/2020 17:00:14;200;0
41519;1390;;PE-06;18/05/2020 09:45:00;18/05/2020 11:50:31;713;0
41518;9;;TB;18/05/2020 15:00:00;18/05/2020 15:17:36;950;0
42080;529;;FB;18/05/2020 07:00:00;18/05/2020 10:00:49;360;0
42079;529;51;FB;18/05/2020 10:20:00;18/05/2020 11:25:40;0;0
42079;1467;61;FB;18/05/2020 11:25:00;18/05/2020 11:30:43;0;0
42079;529;;FB;18/05/2020 13:30:00;18/05/2020 17:00:15;320;0
42079;529;;FB;18/05/2020 11:30:00;18/05/2020 12:00:54;26;0
41825;1338;;SA-01;18/05/2020 13:38:00;18/05/2020 14:00:13;650;0
41808;1338;;SA-01;18/05/2020 14:00:00;18/05/2020 15:00:48;890;0
41802;1338;51;SA-01;18/05/2020 14:00:00;18/05/2020 14:05:36;0;0
41802;477;61;SA-01;18/05/2020 14:05:00;18/05/2020 14:07:16;0;0
41802;1338;;SA-01;18/05/2020 14:07:00;18/05/2020 14:30:27;306;0
41136;1457;1;PE-04;18/05/2020 07:00:00;18/05/2020 10:05:54;1176;21
41823;1291;;PE-10;19/05/2020 07:00:00;19/05/2020 07:40:44;280;0
41800;1291;51;PE-10;19/05/2020 09:00:00;19/05/2020 09:10:48;0;0
41800;477;61;PE-10;19/05/2020 09:10:00;19/05/2020 09:15:17;0;0
41801;1432;;PF-07;19/05/2020 07:00:00;19/05/2020 07:50:21;176;0
41800;1291;;PE-10;19/05/2020 09:15:00;19/05/2020 10:00:51;306;0
41799;1291;51;PE-10;19/05/2020 10:00:00;19/05/2020 10:10:16;0;0
41799;477;61;PE-10;19/05/2020 10:10:00;19/05/2020 10:15:47;0;0
41799;1291;;PE-10;19/05/2020 10:15:00;19/05/2020 10:40:40;306;0
41798;9;;TB;19/05/2020 13:48:00;19/05/2020 16:15:15;306;0
42155;529;51;TR;19/05/2020 16:00:00;19/05/2020 17:00:36;0;0
42164;642;;CU-02;19/05/2020 15:00:00;19/05/2020 17:00:43;5;0
42163;642;;CU-02;19/05/2020 13:00:00;19/05/2020 14:00:14;1;0
42161;642;;CU-02;19/05/2020 13:00:00;19/05/2020 14:00:11;1;0
42014;1338;51;SA-01;19/05/2020 09:00:00;19/05/2020 09:05:48;0;0
42014;477;61;SA-01;19/05/2020 09:05:00;19/05/2020 09:07:53;0;0
42014;1338;;SA-01;19/05/2020 09:07:00;19/05/2020 09:15:35;123;0
41994;1338;51;SA-01;19/05/2020 09:00:00;19/05/2020 09:05:46;0;0
41994;477;61;SA-01;19/05/2020 09:05:00;19/05/2020 09:07:18;0;0
41994;1338;;SA-01;19/05/2020 09:07:00;19/05/2020 09:25:18;125;0
41822;1389;;TB;19/05/2020 07:00:00;19/05/2020 10:30:11;4220;0
41807;1383;;PF-01;19/05/2020 07:00:00;19/05/2020 07:55:16;257;0
41805;1457;;PE-05;19/05/2020 07:00:00;19/05/2020 08:30:26;468;0
41813;477;61;PF-01;19/05/2020 07:55:00;19/05/2020 08:00:43;0;0
41813;1383;;PF-01;19/05/2020 08:00:00;19/05/2020 12:00:48;1300;0
41813;1383;;PF-01;19/05/2020 13:00:00;19/05/2020 15:20:15;740;0
41811;1467;61;PE-04;19/05/2020 08:30:00;19/05/2020 08:35:27;0;0
41811;1457;;PE-04;19/05/2020 08:35:00;19/05/2020 12:00:41;980;0
41811;1457;;PE-04;19/05/2020 13:00:00;19/05/2020 16:00:42;1060;0
42013;477;61;PF-04;19/05/2020 10:10:00;19/05/2020 11:15:31;0;0
42013;1432;51;PF-04;19/05/2020 10:40:00;19/05/2020 11:10:55;0;0
42013;1432;;PF-04;19/05/2020 11:15:00;19/05/2020 12:00:12;100;0
42012;1291;51;PE-10;19/05/2020 11:20:00;19/05/2020 11:30:47;0;0
